AutoNumber,NUMBER OF INDIVID,CollectionNumber,TYPE,NoOfPlantVouchers,Family_ID,Genus_ID,Species_Author,Morphospecies,Local_Name,Local_Name_Comments,LocalInformantName,LocalUse,Collector,DNAcutsShape,DNAcutsDryWeight,DNAcutsNumber,SLA_from_disks,DBH,Determined by,Determination date,Locality_Code,X_coordinate,Y_coordinate,Point,Angle,Dist,MeasurementCorner,subplot_column,subplot_row,Theta,Note,BA,CutdownDate,RecordedBy,GrowthForm,HostTreeNumber,PlantVouchersFruits,PlantVouchersFlowers,PlantVouchersLeaves,VoucherFertile,TrunkHeight,CrownHeight,CrownWidth,MatureLeafTotalWeight,MatureLeafSampleWetWeight,MatureLeafSampleDryWeight,MatureLeafNumberOfFrames,WholeTreeMatureLeafArea,NumberOfMatureLeavesInFrames,MatureLeafSampleAreaBeforeHerbivory,MatureLeafSampleAreaAfterHerbivory,SLA_ex_frames,YoungLeafTotalWeight,YoungLeafSampleWetWeight,YoungLeafSampleDryWeight,WholeTreeYoungLeafArea,YoungLeafNumberOfFrames,NumberOfYoungLeavesInFrame,YoungLeafSampleAreaBeforeHerbivory,YoungLeafSampleAreaAfterHerbivory,WoodSampleFreshWeight,WoodSampleDryWeight,WoodSampleVolume,TimberBaitAwet_wt,TimberBaitAdry_wt,TimberBaitBwet_wt,TimberBaitBdry_wt,TimberBaitCwet_wt,TimberBaitCdry_wt,NumberOfAntTermiteVials,NumberOfSpiderVials,TreeCavities,deadminesCAT001,deadminesCAT002,deadminesCAT003,deadminesCAT004,deadminesCAT005,deadminesCAT006,deadminesCAT007,deadminesCAT008,deadminesCAT009,deadminesCAT010,GeneralTreeDescription,ButtressesHeight,StiltRootsHeight,SpinesOrThorns,OuterBarkTexture-smooth,OuterBarkTexture-rough,OuterBarkTexture-flaky,OuterBarkTexture-lenticels,fissures-vertical,fissures-horizontal,fissures-broad,fissures-narrow,bark-black,bark-darkbrown,bark-brown,bark-lightbrown,bark-orange,bark-yellow,bark-red,bark-pink,bark-white,bark-cream,bark-grey,bark-green,cambium-black,cambium-darkbrown,cambium-brown,cambium-lightbrown,cambium-orange,cambium-yellow,cambium-red,cambium-pink,cambium-white,cambium-cream,cambium-grey,cambium-green,wood-black,wood-darkbrown,wood-brown,wood-lightbrown,wood-orange,wood-yellow,wood-red,wood-pink,wood-white,wood-cream,wood-grey,wood-green,exudate-absent,exudate-white,exudate-cream,exudate-yellow,exudate-orange,exudate-red,exudate-black,exudate-colorless,FernStipePersistence,FernStipeArrangement,FernStipeLength,FernFrondLength,FernLongest PinnaeLength,UpperFrondSurfaceTexture,UpperFrondSurfaceColor,LowerFrondSurfaceTexture,LowerFrondSurfaceColor,RhizomeSurfaceTexture,RhizomeSurfaceColor,EpiFernHeightMin,EpiFernHeightMax,EpiFernOrientation,comments,DNA samples sequenced,%Carbon,%Nitrogen,LAE_2013_set,fertile,sterile,bark-OTHER,cambium-OTHER,wood-OTHER,exudate-OTHER,BRU,sterile_MIN,Genus,species,Plantnetcode,
23387,1,YP3B0125,P,3,85,518,7101,,momongomon,,Mangan Vitvit,timber for house and fencing construction,"Weiblen, G. D.",disc,,10,,5,H. Nowatuo,2/25/2013,YB,,,B4,320,5.28,,,,,,,10/8/2012,Mavis.J,small tree,,FALSE,FALSE,FALSE,FALSE,2.77,4.4,2.3,2,27.7,0,,,,,,,0.064,27.6,,,,,,,,,,,,,,,,1,,FALSE,12,,,,,,,,,,,,,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,FALSE,,,,,FALSE,-1,Caldcluvia,nymanii,Caldcluvia_nymanii,_
23388,1,YP3B0126,P,3,112,632,9560,,fadodot,,Mangan Vitvit,"timber for house, shed and fencing construction","Weiblen, G. D.",disc,,10,,6.6,K. Molem,1/9/2014,YB,,,B4,345,6.47,,,,,,,10/8/2012,Mavis.J,,,FALSE,FALSE,FALSE,FALSE,4.1,4.4,2.7,3,35.4,0,,,,,,,0.229,36.7,,,,,,,,,,,,,,,,,1,FALSE,136,,,,,,,,,,,,,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,FALSE,,,,,FALSE,-1,Sloanea,tieghemii,Sloanea_tieghemii,_
23389,1,YP3B0127,P,3,253,1578,9559,,kondo,,Mangan Vitvti,"timber for house construction, fencing, sheds, and firewood; sap swallowed for scabies and other infections","Weiblen, G. D.",disc,,10,,6.2,H. Nowatuo,2/25/2013,YB,,,B4,355,6.38,,,,,,,10/8/2012,Mavis.J,tree,,FALSE,FALSE,FALSE,FALSE,3.25,4,2.55,10,41.3,0,,,,,,,,,,,,,,,,,,,,,,,,1,1,FALSE,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,No young leaves.,FALSE,,,FALSE,FALSE,FALSE,,,,,FALSE,-1,Nauclea,tenuiflora,Nauclea_tenuiflora,_
23390,1,YP3B0128,P,3,273,1735,7519,,jovi jovi,,Mangan Vitvit,"timber for house construction, fence posts and firewood; fish poison","Weiblen, G. D.",disc,,10,,5.5,K. Molem,1/29/2014,YB,,,B4,355,8.4,,,,,,,10/8/2012,Mavis.J,small tree,,FALSE,FALSE,FALSE,FALSE,2.16,4.4,3.2,3,44.5,0,,,0.53,,,,0.0365,,,,,,,,,,,,,,,,,1,1,FALSE,1,,,,,,,,,,,,,,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,FALSE,,,,,FALSE,-1,Turpinia,pentandra,Turpinia_pentandra,_
23391,1,YP3B0129,P,3,225,1308,3544,,kumbu kumbu,,Mangan Vitvit,leaves used to cover bamboo water containers and to impart an aroma to drinking water; stems used in temporary construction and firewood,"Weiblen, G. D.",disc,,10,,6.4,H. Nowatuo,2/25/2013,YB,,,B4,345,8.05,,,,,"M, 6.9",,10/8/2012,Mavis.J,tree,,FALSE,FALSE,FALSE,FALSE,2.25,4.5,4.1,12,50.9,0,,,,,,,0.276,48.3,,,,,,,,,,,,,,,,1,2,FALSE,,,,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,FALSE,,,,,FALSE,,Piper,melula,Piper_melula,_
23392,1,YP3B0130,P,3,225,1308,9564,,kaip,,Mangan Vitvit,young leaves chewed with betelnut; stems used in temporary construction and as firewood,"Weiblen, G. D.",disc,,10,,5.5,H. Nowatuo,2/25/2013,YB,,,B4,315,3.36,,,,,"M, 5.8,5.0,",,10/8/2012,Mavi.J,,,FALSE,FALSE,FALSE,FALSE,3.3,4,7,4.9,18.6,0,,,,,,,0.0488,,,,,,,,,,,,,,,,,,1,FALSE,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,FALSE,,,,,FALSE,,Piper,recessum,Piper_recessum,_
23393,1,YP3B0131,P,3,225,1308,9563,,mogum; magoron,,Mangan Vitvit,leaves used to cover bamboo water containers and to impart an aroma to drinking water; stems used in temporary construction and firewood,"Weiblen, G. D.",disc,,10,,7.2,H. Nowatuo,2/25/2013,YB,,,B4,275,6,,,,,"M, 5.7,",,10/8/2012,Mavis.J,,,FALSE,FALSE,FALSE,FALSE,2.1,2.9,3,3,39,0,,,,,,,0.0188,40.6,,,,,,,,,,,,,,,,1,1,FALSE,1,,,,,,,,,,,,,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,FALSE,,,,,FALSE,-1,Piper,subbullatum,Piper_subbullatum,_
23394,1,YP3B0132,P,3,186,1088,9025,,kotokat,,Mangan Vitvit,young leaves cooked as greens; stems for housing and fence construction; firewood,"Weiblen, G. D.",disc,,10,,11.3,H. Nowatuo,2/12/2013,YB,,,B4,315,6.5,,,,,,,10/11/2012,Mavis J,small tree,,FALSE,FALSE,FALSE,FALSE,4.6,9.85,3.4,3,42,0,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,No young leaves,FALSE,,,TRUE,FALSE,TRUE,,,,,FALSE,,Ficus,wassa,Ficus_wassa,_
23395,1,YP3B0133,P,3,225,1308,9564,,kaip,,Mangan Vitvit,young leaves chewed with betelnut; stems used in temporary construction and as firewood,"Weiblen, G. D.",disc,,10,,5.8,H. Nowatuo,2/25/2013,YB,,,B4,315,7.55,,,,,,,10/8/2012,Mavis.J,,,FALSE,FALSE,FALSE,FALSE,1.65,3.4,1.15,0.183,42.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,No young leaves.,FALSE,,,FALSE,FALSE,FALSE,,,,,FALSE,,Piper,recessum,Piper_recessum,_
23396,1,YP3B0134,P,3,212,1286,2134,,umong,,Mangan Vitvit,"split stems used for fencing, flooring, house posts, and fireplaces; leaves used for roofing and weaving; roots used in tying grass skirts","Weiblen, G. D.",disc,,10,,5.4,K. Molem,1/29/2014,YB,,,B4,335,6.04,,,,,L horizontal,,10/8/2012,Mavis.J,pandanus,,FALSE,FALSE,FALSE,FALSE,3.2,3.7,3,1,56.7,0,,,,,,,0.112,90.2,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,FALSE,,,,,FALSE,-1,Pandanus,angiensis,Pandanus_angiensis,_
23397,1,YP3B0135,P,3,20,167,3243,,torimbam,,,used for fencing construction,"Weiblen, G. D.",disc,,10,,5.1,H. Nowatuo,2/25/2013,YB,,,B4,220,4.19,,,,,L,,10/8/2012,Mavis.J,,,FALSE,FALSE,FALSE,FALSE,3.3,4.1,1.5,3,65.9,0,,,,,,,0.18,57.1,,,,,,,,,,,,,,,,1,1,FALSE,,,,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,FALSE,,,,,FALSE,-1,Schefflera,setulosa,Schefflera_setulosa,_
26978,1,YP3B0136,P,3,3,32,8231,,biombo,,,timber for house construction; fencing material,"Weiblen, G. D.",disc,,10,,7.8984312092,K. Pomoh,1/22/2015,YB,0,0,,,,,,,,,,10/8/2012,Mavis.J,small tree,,FALSE,FALSE,FALSE,FALSE,3,4.4,2,0.179,38.1,0,,,,,,,0.061,38.4,,,,,,,,,,,,,,,,1,1,FALSE,1,,,,,,,,,,,,,,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,Has a broken top.,FALSE,,,FALSE,FALSE,FALSE,,,,,FALSE,-1,Saurauia,schumanniana,Saurauia_schumanniana,_
23399,1,YP3B0138,P,3,112,632,9560,,fadodot,,Mangan vitvit,"timber for house, shed and fencing construction; firewood; sap swallowed for scabies and other infections","Weiblen, G. D.",,,,,39.4,,,YB,,,B4,160,6.8,,,,,,,10/12/2012,Mavis J,tree,,FALSE,FALSE,FALSE,FALSE,14.87,14.8,7.4,45,38.1,0,,,,,,,0.162,40,,,,,,,,,,,,,,,,4,,FALSE,169,,,,,,,,,,,,,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,FALSE,,,TRUE,TRUE,FALSE,,,,,TRUE,,Sloanea,tieghemii,Sloanea_tieghemii,_
23400,1,YP3B0139,P,3,212,1286,2579,,jigan,,,split stems used for flooring and fireplaces; leaves used for thatched roofing and weaving mats and string bags,"Weiblen, G. D.",disc,,10,,6.5,K. Molem,1/29/2014,YB,,,B4,60,6.5,,,,,"L,M-6.5,6,4,",,10/8/2012,Mavis.J,,,FALSE,FALSE,FALSE,FALSE,1.2,5.2,2.72,8,47.5,0,,,,,,,0.302,82.8,,,,,,,,,,,,,,,,,1,FALSE,,,,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,FALSE,,,,,FALSE,-1,Pandanus,adinobotrys,Pandanus_adinobotrys,_
23401,1,YP3B0140,P,3,155,929,9419,,famendo fufu; famendo fofo,,,"timber for house, shed and fencing construction; firewood","Weiblen, G. D.",disc,,10,,8.3,H. Nowatuo,2/25/2013,YB,,,B3,285,1.28,,,,,,,10/8/2012,Mavis.J,tree,,FALSE,FALSE,FALSE,FALSE,5.9,3.27,4.49,5,29.7,0,,,,,,,0.723,32.6,,,,,,,,,,,,,,,,1,1,FALSE,87,,,,,,,,,,,,,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,FALSE,,,,,FALSE,-1,Cryptocarya,apamifolia,Cryptocarya_apamifolia,_
23402,1,YP3B0141,P,3,186,1088,4716,,borup,,Mangan Vitvit,fruits eaten by cuscus; timber for shed and fence construction,"Weiblen, G. D.",,,,,9.4,K. Molem,2/12/2013,YB,,,B3,315,2.16,,,,,,,10/9/2012,Mavis.J,tree,,FALSE,FALSE,FALSE,FALSE,3.76,7,3.7,24,45.6,0,,,,,,,0.43,43.4,,,,,,,,,,,,,,,,1,2,FALSE,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,FALSE,,,TRUE,FALSE,TRUE,,,,,FALSE,-1,Ficus,congesta,Ficus_congesta,_
23403,1,YP3B0142,P,,273,1735,7519,,jovi jovi,,Mangan Vitvit,"timber for house construction, fence posts and firewood; fish poison","Weiblen, G. D.",disc,,10,,31,K. Molem,2/12/2013,YB,,,B3,270,5.17,,,,,"C,E,",,10/9/2012,Mavis.J,,,FALSE,FALSE,FALSE,FALSE,5.52,9.64,5.7,5,40.1,0,,,,,,,0.357,,,,,,,,,,,,,,,,,1,1,FALSE,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,FALSE,,,TRUE,TRUE,FALSE,,,,,FALSE,,Turpinia,pentandra,Turpinia_pentandra,_
23404,1,YP3B0143,P,3,212,1286,2579,,jigan,,,split stems used for flooring and fireplaces; leaves used for thatched roofing and weaving mats and string bags,"Weiblen, G. D.",disc,,10,,6.6,K. Molem,1/29/2014,YB,,,B3,335,5.9,,,,,,,10/8/2012,Mavis.J,pandanus,,FALSE,FALSE,FALSE,FALSE,2.7,3,3.2,2,71.6,0,,,,,,,0.177,75.6,,,,,,,,,,,,,,,,,1,FALSE,,,,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,FALSE,,,,,FALSE,-1,Pandanus,adinobotrys,Pandanus_adinobotrys,_
23405,1,YP3B0144,P,3,118,681,8495,,ong,,Mangan Vitvit,"timber for house, shed and fencing construction; firewood","Weiblen, G. D.",disc,,10,,19.1,,,YB,,,A3,175,3.3,,,,,,,10/11/2012,Mavis,tree,,FALSE,FALSE,FALSE,FALSE,13.7,7.5,5,15,58.3,0,,,,,,,0.319,45.5,,,,,,,,,,,,,,,,3,,FALSE,7,,,,,,,,,,,,,,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,FALSE,,,TRUE,TRUE,FALSE,,,,,FALSE,,Macaranga,strigosa,Macaranga_strigosa,_
23406,1,YP3B0145,P,3,258,1658,7868,,giring,,Mangan Vitvti,timber for house construction,"Weiblen, G. D.",,,,,13.5,H. Nowatuo,6/14/2013,YB,,,A3,224,1.71,,,,,,,10/9/2012,Mavis.J,small tree,,FALSE,FALSE,FALSE,FALSE,5.4,8.3,4.7,7,30.7,12.3,,,,,,,0.01,27.8,10,,,,,,,143,185.3,,,,,,,1,2,FALSE,5,,,,,,,,,,,,,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,FALSE,,,TRUE,FALSE,TRUE,,,,,FALSE,,Mischocarpus,pyriformis,Mischocarpus_pyriformis,_
23407,1,YP3B0146,P,3,212,1286,2134,,umong,,Mangan Vitvit,"split stems used for fencing, flooring, house posts, and fireplaces; leaves used for roofing and weaving; roots used in tying grass skirts","Weiblen, G. D.",disc,,10,,6.7,H. Nowatuo,2/12/2013,YB,,,A3,205,4.58,,,,,"M, 6.8,5.9,6.1,5.9,",,10/9/2012,Mavis.J,pandanus,,FALSE,FALSE,FALSE,FALSE,5.5,6.22,13,30,68,0,,,,,,,0.625,128.3,,,,,,,,,,,,,,,,2,1,FALSE,,,,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,FALSE,,,TRUE,FALSE,TRUE,,,,,FALSE,-1,Pandanus,angiensis,Pandanus_angiensis,_
23409,1,YP3B0148,P,3,273,1735,7519,,jovi jovi,,,"timber for house construction, fence posts and firewood; fish poison","Weiblen, G. D.",disc,,10,,7,H. Nowatuo,2/12/2013,YB,,,A3,216,6.76,,,,,,,10/10/2012,Mavis.J,small tree,,FALSE,FALSE,FALSE,FALSE,3.28,3.63,3.2,5,41.5,0,,,,,,,0.526,35.3,,,,,,,,,,,,,,,,,,FALSE,8,,,,,,,,,,,,,,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,FALSE,,,TRUE,FALSE,TRUE,,,,,FALSE,-1,Turpinia,pentandra,Turpinia_pentandra,_
