id,plot,PLOTPLOT,sub,subplot,sample_code_tree,TreesGeorge,UniqueInter,field_code,dbh,CAT,qty,SingleINTERACTION,bin_CATERPILLAR_ID,interaction code,FAMILY,Dubious_removal,Notes- move yess,plant_family,plant_genus,plant_species,morphospecies,PLANTx,subfamily,tribe,genus,species,subspecies
1754,A0186,A,4A0186,A4,YP4A0186,Elaeocarpus_dolichostylus,Elaeocarpus_dolichostylusACL2220,CATY018,46.9,YP4A0186CATY018,1,no,ACL2220,YP4A0186ACL2220,Geometridae,,,Elaeocarpaceae,Elaeocarpus,dolichostylus,,ElaeoElaedoli,Geometrinae,,Prasinocyma,,
66,A0018,A,1A0018,A1,YP1A0018,Elaeocarpus_dolichostylus,Elaeocarpus_dolichostylusACL2220,CATY040,96.0,YP1A0018CATY040,2,no,ACL2220,YP1A0018ACL2220,Geometridae,,,Elaeocarpaceae,Elaeocarpus,dolichostylus,,ElaeoElaedoli,Geometrinae,,Prasinocyma,,
737,A0065,A,2A0065,A2,YP2A0065,Elaeocarpus_dolichostylus,Elaeocarpus_dolichostylusACL2288,CATY005,8.9,YP2A0065CATY005,1,no,ACL2288,YP2A0065ACL2288,Roeslerstammiidae,,,Elaeocarpaceae,Elaeocarpus,dolichostylus,,ElaeoElaedoli,,,Amphithera,,
807,A0111,A,2A0111,A2,YP2A0111,Elaeocarpus_dolichostylus,Elaeocarpus_dolichostylusACL2288,CATY002,10.1,YP2A0111CATY002,1,no,ACL2288,YP2A0111ACL2288,Roeslerstammiidae,,,Elaeocarpaceae,Elaeocarpus,dolichostylus,,ElaeoElaedoli,,,Amphithera,,
101,A0037,A,1A0037,A1,YP1A0037,Elaeocarpus_dolichostylus,Elaeocarpus_dolichostylusACL2288,CATY002,34.3,YP1A0037CATY002,1,no,ACL2288,YP1A0037ACL2288,Roeslerstammiidae,,,Elaeocarpaceae,Elaeocarpus,dolichostylus,,ElaeoElaedoli,,,Amphithera,,
1109,A0122,A,3A0122,A3,YP3A0122,Elaeocarpus_dolichostylus,Elaeocarpus_dolichostylusACL2288,CATY006,41.0,YP3A0122CATY006,1,no,ACL2288,YP3A0122ACL2288,Roeslerstammiidae,,,Elaeocarpaceae,Elaeocarpus,dolichostylus,,ElaeoElaedoli,,,Amphithera,,
1740,A0184,A,4A0184,A4,YP4A0184,Sloanea_tieghemii,Sloanea_tieghemiiACL2314,CATY014,33.2,YP4A0184CATY014,1,no,ACL2314,YP4A0184ACL2314,Geometridae,,,Elaeocarpaceae,Sloanea,tieghemii,,ElaeoSloatieg,Geometrinae,,,,
781,A0092,A,2A0092,A2,YP2A0092,Sloanea_tieghemii,Sloanea_tieghemiiACL2314,CATY015,54.4,YP2A0092CATY015,1,no,ACL2314,YP2A0092ACL2314,Geometridae,,,Elaeocarpaceae,Sloanea,tieghemii,,ElaeoSloatieg,Geometrinae,,,,
1139,A0149,A,3A0149,A3,YP3A0149,Uncaria_nervosa,Uncaria_nervosaACL2376,CATY003,6.5,YP3A0149CATY003,1,yes,ACL2376,YP3A0149ACL2376,Xyloryctidae,,,Rubiaceae,Uncaria,nervosa,,RubiaUncanerv,Xyloryctinae,,,,
19,A0008,A,1A0008,A1,YP1A0008,Elaeocarpus_dolichostylus,Elaeocarpus_dolichostylusACL2383,CATY007,12.0,YP1A0008CATY007,2,no,ACL2383,YP1A0008ACL2383,Geometridae,,,Elaeocarpaceae,Elaeocarpus,dolichostylus,,ElaeoElaedoli,Geometrinae,,,,
25,A0008,A,1A0008,A1,YP1A0008,Elaeocarpus_dolichostylus,Elaeocarpus_dolichostylusACL2383,CATY016,12.0,YP1A0008CATY016,1,no,ACL2383,YP1A0008ACL2383,Geometridae,,,Elaeocarpaceae,Elaeocarpus,dolichostylus,,ElaeoElaedoli,Geometrinae,,,,
1110,A0122,A,3A0122,A3,YP3A0122,Elaeocarpus_dolichostylus,Elaeocarpus_dolichostylusACL2383,CATY007,41.0,YP3A0122CATY007,1,no,ACL2383,YP3A0122ACL2383,Geometridae,,,Elaeocarpaceae,Elaeocarpus,dolichostylus,,ElaeoElaedoli,Geometrinae,,,,
1744,A0186,A,4A0186,A4,YP4A0186,Elaeocarpus_dolichostylus,Elaeocarpus_dolichostylusACL2383,CATY005,46.9,YP4A0186CATY005,5,no,ACL2383,YP4A0186ACL2383,Geometridae,,,Elaeocarpaceae,Elaeocarpus,dolichostylus,,ElaeoElaedoli,Geometrinae,,,,
1757,A0186,A,4A0186,A4,YP4A0186,Elaeocarpus_dolichostylus,Elaeocarpus_dolichostylusACL2383,CATY022,46.9,YP4A0186CATY022,1,no,ACL2383,YP4A0186ACL2383,Geometridae,,,Elaeocarpaceae,Elaeocarpus,dolichostylus,,ElaeoElaedoli,Geometrinae,,,,
120,A0047,A,1A0047,A1,YP1A0047,Elaeocarpus_schlechterianus,Elaeocarpus_schlechterianusACL2383,CATY007,78.3,YP1A0047CATY007,1,yes,ACL2383,YP1A0047ACL2383,Geometridae,,,Elaeocarpaceae,Elaeocarpus,schlechterianus,,ElaeoElaeschl,Geometrinae,,,,
39,A0018,A,1A0018,A1,YP1A0018,Elaeocarpus_dolichostylus,Elaeocarpus_dolichostylusACL2383,CATY008,96.0,YP1A0018CATY008,1,no,ACL2383,YP1A0018ACL2383,Geometridae,,,Elaeocarpaceae,Elaeocarpus,dolichostylus,,ElaeoElaedoli,Geometrinae,,,,
51,A0018,A,1A0018,A1,YP1A0018,Elaeocarpus_dolichostylus,Elaeocarpus_dolichostylusACL2383,CATY022,96.0,YP1A0018CATY022,1,no,ACL2383,YP1A0018ACL2383,Geometridae,,,Elaeocarpaceae,Elaeocarpus,dolichostylus,,ElaeoElaedoli,Geometrinae,,,,
61,A0018,A,1A0018,A1,YP1A0018,Elaeocarpus_dolichostylus,Elaeocarpus_dolichostylusACL2383,CATY034,96.0,YP1A0018CATY034,6,no,ACL2383,YP1A0018ACL2383,Geometridae,,,Elaeocarpaceae,Elaeocarpus,dolichostylus,,ElaeoElaedoli,Geometrinae,,,,
1166,A0168,A,3A0168,A3,YP3A0168,Aglaia_rimosa,Aglaia_rimosaACL2441,CATY001,7.5,YP3A0168CATY001,1,no,ACL2441,YP3A0168ACL2441,Geometridae,,,Meliaceae,Aglaia,rimosa,,MeliaAglarimo,Ennominae,,Paradromulia,,
808,A0111,A,2A0111,A2,YP2A0111,Elaeocarpus_dolichostylus,Elaeocarpus_dolichostylusACL2441,CATY004,10.1,YP2A0111CATY004,1,no,ACL2441,YP2A0111ACL2441,Geometridae,,,Elaeocarpaceae,Elaeocarpus,dolichostylus,,ElaeoElaedoli,Ennominae,,Paradromulia,,
108,A0037,A,1A0037,A1,YP1A0037,Elaeocarpus_dolichostylus,Elaeocarpus_dolichostylusACL2441,CATY006,34.3,YP1A0037CATY006,4,no,ACL2441,YP1A0037ACL2441,Geometridae,,,Elaeocarpaceae,Elaeocarpus,dolichostylus,,ElaeoElaedoli,Ennominae,,Paradromulia,,
125,A0047,A,1A0047,A1,YP1A0047,Elaeocarpus_schlechterianus,Elaeocarpus_schlechterianusACL2441,CATY012,78.3,YP1A0047CATY012,1,yes,ACL2441,YP1A0047ACL2441,Geometridae,,,Elaeocarpaceae,Elaeocarpus,schlechterianus,,ElaeoElaeschl,Ennominae,,Paradromulia,,
64,A0018,A,1A0018,A1,YP1A0018,Elaeocarpus_dolichostylus,Elaeocarpus_dolichostylusACL2441,CATY037,96.0,YP1A0018CATY037,1,no,ACL2441,YP1A0018ACL2441,Geometridae,,,Elaeocarpaceae,Elaeocarpus,dolichostylus,,ElaeoElaedoli,Ennominae,,Paradromulia,,
95,A0033,A,1A0033,A1,YP1A0033,Ficus_congesta,Ficus_congestaACL2461,CATY001,5.0,YP1A0033CATY001,1,yes,ACL2461,YP1A0033ACL2461,Geometridae,,,Moraceae,Ficus,congesta,,MoracFicucong,Ennominae,,Hyposidra,Hyposidra sp.,
123,A0047,A,1A0047,A1,YP1A0047,Elaeocarpus_schlechterianus,Elaeocarpus_schlechterianusACL2461,CATY010,78.3,YP1A0047CATY010,1,yes,ACL2461,YP1A0047ACL2461,Geometridae,,,Elaeocarpaceae,Elaeocarpus,schlechterianus,,ElaeoElaeschl,Ennominae,,Hyposidra,Hyposidra sp.,
1178,A0172,A,3A0172,A3,YP3A0172,Planchonella_myrsinodendron,Planchonella_myrsinodendronACL2584,CATY006,19.0,YP3A0172CATY006,1,yes,ACL2584,YP3A0172ACL2584,Geometridae,,,Sapotaceae,Planchonella,myrsinodendron,,SapotPlanmyrs,Ennominae,,,,
1168,A0170,A,3A0170,A3,YP3A0170,Astronidium_morobiense,Astronidium_morobienseACL2584,CATY002,23.3,YP3A0170CATY002,1,yes,ACL2584,YP3A0170ACL2584,Geometridae,,,Melastomataceae,Astronidium,morobiense,,MelasAstrmoro,Ennominae,,,,
1737,A0184,A,4A0184,A4,YP4A0184,Sloanea_tieghemii,Sloanea_tieghemiiACL2584,CATY007,33.2,YP4A0184CATY007,1,no,ACL2584,YP4A0184ACL2584,Geometridae,,,Elaeocarpaceae,Sloanea,tieghemii,,ElaeoSloatieg,Ennominae,,,,
4,A0001,A,1A0001,A1,YP1A0001,Nauclea_tenuiflora,Nauclea_tenuifloraACL2584,CATY004,54.7,YP1A0001CATY004,2,no,ACL2584,YP1A0001ACL2584,Geometridae,,,Rubiaceae,Nauclea,tenuiflora,,RubiaNauctenu,Ennominae,,,,
62,A0018,A,1A0018,A1,YP1A0018,Elaeocarpus_dolichostylus,Elaeocarpus_dolichostylusACL2838,CATY034,96.0,YP1A0018CATY034,1,yes,ACL2838,YP1A0018ACL2838,Geometridae,,,Elaeocarpaceae,Elaeocarpus,dolichostylus,,ElaeoElaedoli,Ennominae,,Tolmera,,
156,A0055,A,1A0055,A1,YP1A0055,Sloanea_tieghemii,Sloanea_tieghemiiACL2839,CATY015,26.5,YP1A0055CATY015,2,no,ACL2839,YP1A0055ACL2839,Geometridae,,,Elaeocarpaceae,Sloanea,tieghemii,,ElaeoSloatieg,Ennominae,,Tolmera,,
1135,A0148,A,3A0148,A3,YP3A0148,Cryptocarya_apamifolia,Cryptocarya_apamifoliaACL2840,CATY001,10.5,YP3A0148CATY001,1,yes,ACL2840,YP3A0148ACL2840,Geometridae,,,Lauraceae,Cryptocarya,apamifolia,,LauraCrypapam,,,,,
799,A0104,A,2A0104,A2,YP2A0104,Sloanea_tieghemii,Sloanea_tieghemiiACL2851,CATY005,5.9,YP2A0104CATY005,1,no,ACL2851,YP2A0104ACL2851,Geometridae,,,Elaeocarpaceae,Sloanea,tieghemii,,ElaeoSloatieg,Geometrinae,,,,
91,A0029,A,1A0029,A1,YP1A0029,Sloanea_tieghemii,Sloanea_tieghemiiACL2851,CATY001,24.6,YP1A0029CATY001,1,no,ACL2851,YP1A0029ACL2851,Geometridae,,,Elaeocarpaceae,Sloanea,tieghemii,,ElaeoSloatieg,Geometrinae,,,,
1736,A0184,A,4A0184,A4,YP4A0184,Sloanea_tieghemii,Sloanea_tieghemiiACL2851,CATY005,33.2,YP4A0184CATY005,1,no,ACL2851,YP4A0184ACL2851,Geometridae,,,Elaeocarpaceae,Sloanea,tieghemii,,ElaeoSloatieg,Geometrinae,,,,
113,A0043,A,1A0043,A1,YP1A0043,Elaeocarpus_sphaericus,Elaeocarpus_sphaericusACL2965,CATY001,10.7,YP1A0043CATY001,1,yes,ACL2965,YP1A0043ACL2965,Tortricidae,,,Elaeocarpaceae,Elaeocarpus,sphaericus,,ElaeoElaespha,,,,,
142,A0055,A,1A0055,A1,YP1A0055,Sloanea_tieghemii,Sloanea_tieghemiiACL2981,CATY002,26.5,YP1A0055CATY002,2,no,ACL2981,YP1A0055ACL2981,Tortricidae,,,Elaeocarpaceae,Sloanea,tieghemii,,ElaeoSloatieg,Olethreutinae,,,,
155,A0055,A,1A0055,A1,YP1A0055,Sloanea_tieghemii,Sloanea_tieghemiiACL2981,CATY015,26.5,YP1A0055CATY015,1,no,ACL2981,YP1A0055ACL2981,Tortricidae,,,Elaeocarpaceae,Sloanea,tieghemii,,ElaeoSloatieg,Olethreutinae,,,,
158,A0055,A,1A0055,A1,YP1A0055,Sloanea_tieghemii,Sloanea_tieghemiiACL2981,CATY017,26.5,YP1A0055CATY017,1,no,ACL2981,YP1A0055ACL2981,Tortricidae,,,Elaeocarpaceae,Sloanea,tieghemii,,ElaeoSloatieg,Olethreutinae,,,,
162,A0055,A,1A0055,A1,YP1A0055,Sloanea_tieghemii,Sloanea_tieghemiiACL2981,CATY021,26.5,YP1A0055CATY021,1,no,ACL2981,YP1A0055ACL2981,Tortricidae,,,Elaeocarpaceae,Sloanea,tieghemii,,ElaeoSloatieg,Olethreutinae,,,,
163,A0055,A,1A0055,A1,YP1A0055,Sloanea_tieghemii,Sloanea_tieghemiiACL2981,CATY022,26.5,YP1A0055CATY022,2,no,ACL2981,YP1A0055ACL2981,Tortricidae,,,Elaeocarpaceae,Sloanea,tieghemii,,ElaeoSloatieg,Olethreutinae,,,,
774,A0092,A,2A0092,A2,YP2A0092,Sloanea_tieghemii,Sloanea_tieghemiiACL2981,CATY007,54.4,YP2A0092CATY007,1,no,ACL2981,YP2A0092ACL2981,Tortricidae,,,Elaeocarpaceae,Sloanea,tieghemii,,ElaeoSloatieg,Olethreutinae,,,,
53,A0018,A,1A0018,A1,YP1A0018,Elaeocarpus_dolichostylus,Elaeocarpus_dolichostylusACL3232,CATY024,96.0,YP1A0018CATY024,3,no,ACL3232,YP1A0018ACL3232,Pyralidae,,,Elaeocarpaceae,Elaeocarpus,dolichostylus,,ElaeoElaedoli,Phycitinae,,,,
778,A0092,A,2A0092,A2,YP2A0092,Sloanea_tieghemii,Sloanea_tieghemiiACL3303,CATY012,54.4,YP2A0092CATY012,4,no,ACL3303,YP2A0092ACL3303,Tortricidae,,,Elaeocarpaceae,Sloanea,tieghemii,,ElaeoSloatieg,Olethreutinae,,Cryptophlebia,Cryptophlebia sp.,
734,A0065,A,2A0065,A2,YP2A0065,Elaeocarpus_dolichostylus,Elaeocarpus_dolichostylusACL3304,CATY001,8.9,YP2A0065CATY001,3,no,ACL3304,YP2A0065ACL3304,Tortricidae,,,Elaeocarpaceae,Elaeocarpus,dolichostylus,,ElaeoElaedoli,Tortricinae,,,,
1769,A0209,A,4A0209,A4,YP4A0209,Elaeocarpus_sphaericus,Elaeocarpus_sphaericusACL3429,CATY001,23.8,YP4A0209CATY001,3,no,ACL3429,YP4A0209ACL3429,Tortricidae,,,Elaeocarpaceae,Elaeocarpus,sphaericus,,ElaeoElaespha,Tortricinae,,Zacorisca,Zacorisca holantha,
1770,A0209,A,4A0209,A4,YP4A0209,Elaeocarpus_sphaericus,Elaeocarpus_sphaericusACL3429,CATY004,23.8,YP4A0209CATY004,3,no,ACL3429,YP4A0209ACL3429,Tortricidae,,,Elaeocarpaceae,Elaeocarpus,sphaericus,,ElaeoElaespha,Tortricinae,,Zacorisca,Zacorisca holantha,
1767,A0208,A,4A0208,A4,YP4A0208,Elaeocarpus_dolichostylus,Elaeocarpus_dolichostylusACL3429,CATY001,24.9,YP4A0208CATY001,1,no,ACL3429,YP4A0208ACL3429,Tortricidae,,,Elaeocarpaceae,Elaeocarpus,dolichostylus,,ElaeoElaedoli,Tortricinae,,Zacorisca,Zacorisca holantha,
1104,A0122,A,3A0122,A3,YP3A0122,Elaeocarpus_dolichostylus,Elaeocarpus_dolichostylusACL3429,CATY003,41.0,YP3A0122CATY003,7,no,ACL3429,YP3A0122ACL3429,Tortricidae,,,Elaeocarpaceae,Elaeocarpus,dolichostylus,,ElaeoElaedoli,Tortricinae,,Zacorisca,Zacorisca holantha,
49,A0018,A,1A0018,A1,YP1A0018,Elaeocarpus_dolichostylus,Elaeocarpus_dolichostylusACL3429,CATY021,96.0,YP1A0018CATY021,4,no,ACL3429,YP1A0018ACL3429,Tortricidae,,,Elaeocarpaceae,Elaeocarpus,dolichostylus,,ElaeoElaedoli,Tortricinae,,Zacorisca,Zacorisca holantha,
55,A0018,A,1A0018,A1,YP1A0018,Elaeocarpus_dolichostylus,Elaeocarpus_dolichostylusACL3429,CATY026,96.0,YP1A0018CATY026,4,no,ACL3429,YP1A0018ACL3429,Tortricidae,,,Elaeocarpaceae,Elaeocarpus,dolichostylus,,ElaeoElaedoli,Tortricinae,,Zacorisca,Zacorisca holantha,
1732,A0184,A,4A0184,A4,YP4A0184,Sloanea_tieghemii,Sloanea_tieghemiiACL3430,CATY001,33.2,YP4A0184CATY001,4,no,ACL3430,YP4A0184ACL3430,Tortricidae,,,Elaeocarpaceae,Sloanea,tieghemii,,ElaeoSloatieg,Tortricinae,,Zacorisca,Zacorisca aptycha,
97,A0036,A,1A0036,A1,YP1A0036,Syzygium_furfuraceum,Syzygium_furfuraceumACL3436,CATY001,22.1,YP1A0036CATY001,2,no,ACL3436,YP1A0036ACL3436,Geometridae,,,Myrtaceae,Syzygium,furfuraceum,,MyrtaSyzyfurf,,,,,
736,A0065,A,2A0065,A2,YP2A0065,Elaeocarpus_dolichostylus,Elaeocarpus_dolichostylusACL3493,CATY003,8.9,YP2A0065CATY003,1,no,ACL3493,YP2A0065ACL3493,Tortricidae,,,Elaeocarpaceae,Elaeocarpus,dolichostylus,,ElaeoElaedoli,Tortricinae,,Adoxophyes,Adoxophyes sp.,
15,A0008,A,1A0008,A1,YP1A0008,Elaeocarpus_dolichostylus,Elaeocarpus_dolichostylusACL3493,CATY002,12.0,YP1A0008CATY002,1,no,ACL3493,YP1A0008ACL3493,Tortricidae,,,Elaeocarpaceae,Elaeocarpus,dolichostylus,,ElaeoElaedoli,Tortricinae,,Adoxophyes,Adoxophyes sp.,
1116,A0133,A,3A0133,A3,YP3A0133,Elaeocarpus_sphaericus,Elaeocarpus_sphaericusACL3540,CATY001,25.4,YP3A0133CATY001,1,no,ACL3540,YP3A0133ACL3540,Tortricidae,,,Elaeocarpaceae,Elaeocarpus,sphaericus,,ElaeoElaespha,,,,,
1734,A0184,A,4A0184,A4,YP4A0184,Sloanea_tieghemii,Sloanea_tieghemiiACL3540,CATY003,33.2,YP4A0184CATY003,1,no,ACL3540,YP4A0184ACL3540,Tortricidae,,,Elaeocarpaceae,Sloanea,tieghemii,,ElaeoSloatieg,,,,,
99,A0037,A,1A0037,A1,YP1A0037,Elaeocarpus_dolichostylus,Elaeocarpus_dolichostylusACL3540,CATY001,34.3,YP1A0037CATY001,1,no,ACL3540,YP1A0037ACL3540,Tortricidae,,,Elaeocarpaceae,Elaeocarpus,dolichostylus,,ElaeoElaedoli,,,,,
105,A0037,A,1A0037,A1,YP1A0037,Elaeocarpus_dolichostylus,Elaeocarpus_dolichostylusACL3540,CATY004,34.3,YP1A0037CATY004,4,no,ACL3540,YP1A0037ACL3540,Tortricidae,,,Elaeocarpaceae,Elaeocarpus,dolichostylus,,ElaeoElaedoli,,,,,
110,A0037,A,1A0037,A1,YP1A0037,Elaeocarpus_dolichostylus,Elaeocarpus_dolichostylusACL3540,CATY008,34.3,YP1A0037CATY008,1,no,ACL3540,YP1A0037ACL3540,Tortricidae,,,Elaeocarpaceae,Elaeocarpus,dolichostylus,,ElaeoElaedoli,,,,,
776,A0092,A,2A0092,A2,YP2A0092,Sloanea_tieghemii,Sloanea_tieghemiiACL3540,CATY010,54.4,YP2A0092CATY010,1,no,ACL3540,YP2A0092ACL3540,Tortricidae,,,Elaeocarpaceae,Sloanea,tieghemii,,ElaeoSloatieg,,,,,
46,A0018,A,1A0018,A1,YP1A0018,Elaeocarpus_dolichostylus,Elaeocarpus_dolichostylusACL3540,CATY018,96.0,YP1A0018CATY018,2,no,ACL3540,YP1A0018ACL3540,Tortricidae,,,Elaeocarpaceae,Elaeocarpus,dolichostylus,,ElaeoElaedoli,,,,,
1173,A0171,A,3A0171,A3,YP3A0171,Schuurmansia_henningsii,Schuurmansia_henningsiiACL3603,CATY001,8.6,YP3A0171CATY001,1,yes,ACL3603,YP3A0171ACL3603,Erebidae,,,Ochnaceae,Schuurmansia,henningsii,,OchnaSchuhenn,,,,,
1764,A0205,A,4A0205,A4,YP4A0205,Ficus_erythrosperma,Ficus_erythrospermaACL3612,CATY003,7.4,YP4A0205CATY003,1,no,ACL3612,YP4A0205ACL3612,Choreutidae,,,Moraceae,Ficus,erythrosperma,,MoracFicueryt,Choreutinae,,Choreutis,Choreutis sp.,
1731,A0179,A,4A0179,A4,YP4A0179,Ficus_erythrosperma,Ficus_erythrospermaACL3612,CATY004,9.1,YP4A0179CATY004,2,no,ACL3612,YP4A0179ACL3612,Choreutidae,,,Moraceae,Ficus,erythrosperma,,MoracFicueryt,Choreutinae,,Choreutis,Choreutis sp.,
735,A0065,A,2A0065,A2,YP2A0065,Elaeocarpus_dolichostylus,Elaeocarpus_dolichostylusACL3736,CATY002,8.9,YP2A0065CATY002,3,no,ACL3736,YP2A0065ACL3736,Tortricidae,,,Elaeocarpaceae,Elaeocarpus,dolichostylus,,ElaeoElaedoli,Tortricinae,,Zacorisca,Zacorisca cyprantha,
50,A0018,A,1A0018,A1,YP1A0018,Elaeocarpus_dolichostylus,Elaeocarpus_dolichostylusACL3736,CATY021,96.0,YP1A0018CATY021,2,no,ACL3736,YP1A0018ACL3736,Tortricidae,,,Elaeocarpaceae,Elaeocarpus,dolichostylus,,ElaeoElaedoli,Tortricinae,,Zacorisca,Zacorisca cyprantha,
805,A0108,A,2A0108,A2,YP2A0108,Macaranga_strigosa,Macaranga_strigosaACL3835,CATY003,10.4,YP2A0108CATY003,42,no,ACL3835,YP2A0108ACL3835,Pyralidae,,,Euphorbiaceae,Macaranga,strigosa,,EuphoMacastri,Phycitinae,,,,
72,A0019,A,1A0019,A1,YP1A0019,Pandanus_angiensis,Pandanus_angiensisACL3836,CATY001,12.1,YP1A0019CATY001,3,no,ACL3836,YP1A0019ACL3836,Tineidae,,,Pandanaceae,Pandanus,angiensis,,PandaPandangi,Hapsiferinae,,Trachycentra,,
731,A0059,A,2A0059,A2,YP2A0059,Pandanus_angiensis,Pandanus_angiensisACL3836,CATY001,14.9,YP2A0059CATY001,5,no,ACL3836,YP2A0059ACL3836,Tineidae,,,Pandanaceae,Pandanus,angiensis,,PandaPandangi,Hapsiferinae,,Trachycentra,,
1151,A0160,A,3A0160,A3,YP3A0160,Pandanus_angiensis,Pandanus_angiensisACL3836,CATY001,15.3,YP3A0160CATY001,4,no,ACL3836,YP3A0160ACL3836,Tineidae,,,Pandanaceae,Pandanus,angiensis,,PandaPandangi,Hapsiferinae,,Trachycentra,,
1167,A0170,A,3A0170,A3,YP3A0170,Astronidium_morobiense,Astronidium_morobienseACL3967,CATY001,23.3,YP3A0170CATY001,2,no,ACL3967,YP3A0170ACL3967,Geometridae,,,Melastomataceae,Astronidium,morobiense,,MelasAstrmoro,,,,,
1177,A0172,A,3A0172,A3,YP3A0172,Planchonella_myrsinodendron,Planchonella_myrsinodendronACL4036,CATY005,19.0,YP3A0172CATY005,1,yes,ACL4036,YP3A0172ACL4036,Geometridae,,,Sapotaceae,Planchonella,myrsinodendron,,SapotPlanmyrs,Larentiinae,,Parachaetolopha,,
1130,A0142,A,3A0142,A3,YP3A0142,Astronidium_acutifolium,Astronidium_acutifoliumACL4038,CATY001,28.8,YP3A0142CATY001,2,no,ACL4038,YP3A0142ACL4038,Geometridae,,,Melastomataceae,Astronidium,acutifolium,,MelasAstracut,Ennominae,,,,
1138,A0149,A,3A0149,A3,YP3A0149,Uncaria_nervosa,Uncaria_nervosaACL4203,CATY002,6.5,YP3A0149CATY002,1,yes,ACL4203,YP3A0149ACL4203,Erebidae,,,Rubiaceae,Uncaria,nervosa,,RubiaUncanerv,Arctiinae,,Lemyra,,
1765,A0205,A,4A0205,A4,YP4A0205,Ficus_erythrosperma,Ficus_erythrospermaACL4203,CATY004,7.4,YP4A0205CATY004,2,no,ACL4203,YP4A0205ACL4203,Erebidae,,,Moraceae,Ficus,erythrosperma,,MoracFicueryt,Arctiinae,,Lemyra,,
1134,A0146,A,3A0146,A3,YP3A0146,Bubbia_sylvestris,Bubbia_sylvestrisACL4203,CATY001,7.5,YP3A0146CATY001,1,yes,ACL4203,YP3A0146ACL4203,Erebidae,,,Winteraceae,Bubbia,sylvestris,,WinteBubbsylv,Arctiinae,,Lemyra,,
1735,A0184,A,4A0184,A4,YP4A0184,Sloanea_tieghemii,Sloanea_tieghemiiACL4203,CATY004,33.2,YP4A0184CATY004,1,no,ACL4203,YP4A0184ACL4203,Erebidae,,,Elaeocarpaceae,Sloanea,tieghemii,,ElaeoSloatieg,Arctiinae,,Lemyra,,
794,A0104,A,2A0104,A2,YP2A0104,Sloanea_tieghemii,Sloanea_tieghemiiACM3124,CATY001,5.9,YP2A0104CATY001,6,no,ACM3124,YP2A0104ACM3124,Tortricidae,,,Elaeocarpaceae,Sloanea,tieghemii,,ElaeoSloatieg,,,,,
157,A0055,A,1A0055,A1,YP1A0055,Sloanea_tieghemii,Sloanea_tieghemiiACM3124,CATY016,26.5,YP1A0055CATY016,2,no,ACM3124,YP1A0055ACM3124,Tortricidae,,,Elaeocarpaceae,Sloanea,tieghemii,,ElaeoSloatieg,,,,,
52,A0018,A,1A0018,A1,YP1A0018,Elaeocarpus_dolichostylus,Elaeocarpus_dolichostylusACM3125,CATY023,96.0,YP1A0018CATY023,3,no,ACM3125,YP1A0018ACM3125,Tortricidae,,,Elaeocarpaceae,Elaeocarpus,dolichostylus,,ElaeoElaedoli,,,,,
1163,A0166,A,3A0166,A3,YP3A0166,Sloanea_tieghemii,Sloanea_tieghemiiACM3127,CATY001,7.2,YP3A0166CATY001,1,no,ACM3127,YP3A0166ACM3127,Tortricidae,,,Elaeocarpaceae,Sloanea,tieghemii,,ElaeoSloatieg,,,,,
1171,A0170,A,3A0170,A3,YP3A0170,Astronidium_morobiense,Astronidium_morobienseACM3127,CATY006,23.3,YP3A0170CATY006,1,no,ACM3127,YP3A0170ACM3127,Tortricidae,,,Melastomataceae,Astronidium,morobiense,,MelasAstrmoro,,,,,
1117,A0133,A,3A0133,A3,YP3A0133,Elaeocarpus_sphaericus,Elaeocarpus_sphaericusACM3127,CATY001,25.4,YP3A0133CATY001,1,no,ACM3127,YP3A0133ACM3127,Tortricidae,,,Elaeocarpaceae,Elaeocarpus,sphaericus,,ElaeoElaespha,,,,,
161,A0055,A,1A0055,A1,YP1A0055,Sloanea_tieghemii,Sloanea_tieghemiiACM3127,CATY020,26.5,YP1A0055CATY020,1,no,ACM3127,YP1A0055ACM3127,Tortricidae,,,Elaeocarpaceae,Sloanea,tieghemii,,ElaeoSloatieg,,,,,
3,A0001,A,1A0001,A1,YP1A0001,Nauclea_tenuiflora,Nauclea_tenuifloraACM3127,CATY003,54.7,YP1A0001CATY003,1,yes,ACM3127,YP1A0001ACM3127,Tortricidae,,,Rubiaceae,Nauclea,tenuiflora,,RubiaNauctenu,,,,,
47,A0018,A,1A0018,A1,YP1A0018,Elaeocarpus_dolichostylus,Elaeocarpus_dolichostylusACM3127,CATY019,96.0,YP1A0018CATY019,1,no,ACM3127,YP1A0018ACM3127,Tortricidae,,,Elaeocarpaceae,Elaeocarpus,dolichostylus,,ElaeoElaedoli,,,,,
762,A0089,A,2A0089,A2,YP2A0089,Perrottetia_alpestris,Perrottetia_alpestrisACM3136,CATY003,16.3,YP2A0089CATY003,1,yes,ACM3136,YP2A0089ACM3136,Tortricidae,,,Celastraceae,Perrottetia,alpestris,,CelasPerralpe,,,,,
56,A0018,A,1A0018,A1,YP1A0018,Elaeocarpus_dolichostylus,Elaeocarpus_dolichostylusACM3234,CATY026,96.0,YP1A0018CATY026,1,yes,ACM3234,YP1A0018ACM3234,Tortricidae,,,Elaeocarpaceae,Elaeocarpus,dolichostylus,,ElaeoElaedoli,Tortricinae,,Adoxophyes,,
