sample_code,PLOT,PLOT,HABITAT,PLOT_CODE,obs_id,proj_code,sp_code,obs_date,plant family,plant genus,plant species,code,INTERACTION,morphspecies,ordo,insect family,insect genus,insect species,qty
WP1C0107,C0107,C,PRIMARY,CP,215117,W-CATS,PYRA056,5/24/2010,Myristicaceae,Horsfieldia,basifissa,Horsbasi,HorsbasiPYRA056,7.1,Lepidoptera,Pyralidae,,,1
WP1C0107,C0107,C,PRIMARY,CP,215118,W-CATS,PYRA056,5/24/2010,Myristicaceae,Horsfieldia,basifissa,Horsbasi,HorsbasiPYRA056,7.1,Lepidoptera,Pyralidae,,,1
WP1C0107,C0107,C,PRIMARY,CP,237797,W-CATS,PYRA056,5/24/2010,Myristicaceae,Horsfieldia,basifissa,Horsbasi,HorsbasiPYRA056,7.1,Lepidoptera,Pyralidae,,,1
WP1C0108,C0108,C,PRIMARY,CP,226298,W-CATS,GEOM042,5/25/2010,Rubiaceae,Neonauclea,obversifolia,Neonobve,NeonobveGEOM042,38.7,Lepidoptera,Geometridae,Idaea,,1
WP1C0108,C0108,C,PRIMARY,CP,229104,W-CATS,NOCT049,5/25/2011,Rubiaceae,Neonauclea,obversifolia,Neonobve,NeonobveNOCT049,38.7,Lepidoptera,Arctiidae,Spilosoma,niceta,1
WP1C0108,C0108,C,PRIMARY,CP,233280,W-CATS,TORT177,5/25/2010,Rubiaceae,Neonauclea,obversifolia,Neonobve,NeonobveTORT177,38.7,Lepidoptera,Tortricidae,Isodemis,stenotera,1
WP1C0108,C0108,C,PRIMARY,CP,212793,W-CATS,TORT177,5/25/2010,Rubiaceae,Neonauclea,obversifolia,Neonobve,NeonobveTORT177,38.7,Lepidoptera,Tortricidae,Isodemis,stenotera,1
WP1C0108,C0108,C,PRIMARY,CP,212756,W-CATS,TORT177,5/25/2010,Rubiaceae,Neonauclea,obversifolia,Neonobve,NeonobveTORT177,38.7,Lepidoptera,Tortricidae,Isodemis,stenotera,1
WP1C0108,C0108,C,PRIMARY,CP,212805,W-CATS,TORT177,5/25/2010,Rubiaceae,Neonauclea,obversifolia,Neonobve,NeonobveTORT177,38.7,Lepidoptera,Tortricidae,Isodemis,stenotera,1
WP1C0108,C0108,C,PRIMARY,CP,212777,W-CATS,TORT177,5/25/2010,Rubiaceae,Neonauclea,obversifolia,Neonobve,NeonobveTORT177,38.7,Lepidoptera,Tortricidae,Isodemis,stenotera,1
WP1C0108,C0108,C,PRIMARY,CP,213270,W-CATS,TORT177,5/25/2010,Rubiaceae,Neonauclea,obversifolia,Neonobve,NeonobveTORT177,38.7,Lepidoptera,Tortricidae,Isodemis,stenotera,1
WP1C0108,C0108,C,PRIMARY,CP,214741,W-CATS,TORT177,5/25/2010,Rubiaceae,Neonauclea,obversifolia,Neonobve,NeonobveTORT177,38.7,Lepidoptera,Tortricidae,Isodemis,stenotera,1
WP1C0108,C0108,C,PRIMARY,CP,213305,W-CATS,TORT177,5/25/2010,Rubiaceae,Neonauclea,obversifolia,Neonobve,NeonobveTORT177,38.7,Lepidoptera,Tortricidae,Isodemis,stenotera,1
WP1C0109,C0109,C,PRIMARY,CP,236979,W-CATS,GEOM137,6/1/2010,Lamiaceae,Teijsmanniodendron,bogoriense,Teijbogo,TeijbogoGEOM137,35.6,Lepidoptera,Noctuidae,Marapana,pulverata,1
WP1C0111,C0111,C,PRIMARY,CP,247114,W-CATS,ELAC009,6/1/2010,Anacardiaceae,Dracontomelon,dao,Dracdao,DracdaoELAC009,40,Lepidoptera,Elachistidae,,,1
WP1C0111,C0111,C,PRIMARY,CP,229063,W-CATS,LYMA034,6/1/2010,Anacardiaceae,Dracontomelon,dao,Dracdao,DracdaoLYMA034,40,Lepidoptera,Pyralidae,Sacada,albioculalis,1
WP1C0111,C0111,C,PRIMARY,CP,215143,W-CATS,LYMA034,6/1/2010,Anacardiaceae,Dracontomelon,dao,Dracdao,DracdaoLYMA034,40,Lepidoptera,Pyralidae,Sacada,albioculalis,1
WP1C0111,C0111,C,PRIMARY,CP,222723,W-CATS,LYMA073,6/1/2010,Anacardiaceae,Dracontomelon,dao,Dracdao,DracdaoLYMA073,40,Lepidoptera,Arctiidae,Chamaita,,1
WP1C0111,C0111,C,PRIMARY,CP,213260,W-CATS,LYMA073,6/1/2010,Anacardiaceae,Dracontomelon,dao,Dracdao,DracdaoLYMA073,40,Lepidoptera,Arctiidae,Chamaita,,1
WP1C0111,C0111,C,PRIMARY,CP,213027,W-CATS,NOCT020,6/1/2010,Anacardiaceae,Dracontomelon,dao,Dracdao,DracdaoNOCT020,40,Lepidoptera,Pyralidae,Orthaga,percnodes,1
WP1C0111,C0111,C,PRIMARY,CP,237144,W-CATS,NOCT020,6/1/2010,Anacardiaceae,Dracontomelon,dao,Dracdao,DracdaoNOCT020,40,Lepidoptera,Pyralidae,Orthaga,percnodes,1
WP1C0113,C0113,C,PRIMARY,CP,237410,W-CATS,GELE005,6/1/2010,Loganiaceae,Strychnos,minor,Strymino,StryminoGELE005,8.8,Lepidoptera,Gelechiidae,,,1
WP1C0113,C0113,C,PRIMARY,CP,226356,W-CATS,LYMA039,6/1/2010,Loganiaceae,Strychnos,minor,Strymino,StryminoLYMA039,8.8,Lepidoptera,Lymantriidae,Olene,mendosa,1
WP1C0113,C0113,C,PRIMARY,CP,237203,W-CATS,TORT051,6/1/2010,Loganiaceae,Strychnos,minor,Strymino,StryminoTORT051,8.8,Lepidoptera,Tortricidae,Homona,phanaea,1
WP1C0114,C0114,C,PRIMARY,CP,228128,W-CATS,XXXX113,5/27/2010,Gnetaceae,Gnetum,latifolium,Gnetlati,GnetlatiXXXX113,6.6,Lepidoptera,,,,1
WP1C0115,C0115,C,PRIMARY,CP,212940,W-CATS,ARCT002,5/28/2010,Myristicaceae,Horsfieldia,basifissa,Horsbasi,HorsbasiARCT002,9,Lepidoptera,Arctiidae,Darantasia,caerulescens,1
WP1C0115,C0115,C,PRIMARY,CP,222730,W-CATS,ARCT002,5/28/2010,Myristicaceae,Horsfieldia,basifissa,Horsbasi,HorsbasiARCT002,9,Lepidoptera,Arctiidae,Darantasia,caerulescens,1
WP1C0116,C0116,C,PRIMARY,CP,213015,W-CATS,TORT034,5/31/2010,Sapindaceae,Pometia,pinnata,Pomepinn,PomepinnTORT034,8.6,Lepidoptera,Tortricidae,Adoxophyes,fasciculana,1
WP1C0116,C0116,C,PRIMARY,CP,225867,W-CATS,TORT034,5/31/2010,Sapindaceae,Pometia,pinnata,Pomepinn,PomepinnTORT034,8.6,Lepidoptera,Tortricidae,Adoxophyes,fasciculana,1
WP1C0116,C0116,C,PRIMARY,CP,235482,W-CATS,XXXX097,5/31/2010,Sapindaceae,Pometia,pinnata,Pomepinn,PomepinnXXXX097,8.6,Lepidoptera,Elachistidae,Peritornenta,,1
WP1C0117,C0117,C,PRIMARY,CP,222719,W-CATS,LYMA073,5/8/2010,Phyllanthaceae,Phyllanthus,clamboides,Phylclam,PhylclamLYMA073,5.9,Lepidoptera,Arctiidae,Chamaita,,1
WP1C0118,C0118,C,PRIMARY,CP,236968,W-CATS,GRAC010,5/26/2011,Myristicaceae,Horsfieldia,basifissa,Horsbasi,HorsbasiGRAC010,10.4,Lepidoptera,Gracillariidae,,,1
WP1C0119,C0119,C,PRIMARY,CP,222591,W-CATS,ARCT002,5/26/2010,Meliaceae,Chisocheton,formicarum,Chisform,ChisformARCT002,6.4,Lepidoptera,Arctiidae,Darantasia,caerulescens,1
WP1C0121,C0121,C,PRIMARY,CP,235343,W-CATS,CRAM011,5/28/2010,Sapindaceae,Pometia,pinnata,Pomepinn,PomepinnCRAM011,23,Lepidoptera,Crambidae,Pleuroptya,sabinusalis,1
WP1C0121,C0121,C,PRIMARY,CP,226443,W-CATS,GEOM012,5/28/2010,Sapindaceae,Pometia,pinnata,Pomepinn,PomepinnGEOM012,23,Lepidoptera,Geometridae,Hyposidra,incomptaria,1
WP1C0121,C0121,C,PRIMARY,CP,222071,W-CATS,GEOM013,5/28/2010,Sapindaceae,Pometia,pinnata,Pomepinn,PomepinnGEOM013,23,Lepidoptera,Geometridae,Thalassodes,albifusa,1
WP1C0121,C0121,C,PRIMARY,CP,237434,W-CATS,GLYP001,5/28/2010,Sapindaceae,Pometia,pinnata,Pomepinn,PomepinnGLYP001,23,Lepidoptera,Glyphipterigidae,,,1
WP1C0121,C0121,C,PRIMARY,CP,231657,W-CATS,TORT202,5/28/2010,Sapindaceae,Pometia,pinnata,Pomepinn,PomepinnTORT202,23,Lepidoptera,Oecophoridae,Lophopepla,,1
WP1C0122,C0122,C,PRIMARY,CP,225915,W-CATS,LYMA076,5/30/2010,Cannabaceae,Celtis,latifolia,Celtlati,CeltlatiLYMA076,10.6,Lepidoptera,Lymantriidae,,,1
WP1C0122,C0122,C,PRIMARY,CP,237428,W-CATS,TORT185,5/30/2010,Cannabaceae,Celtis,latifolia,Celtlati,CeltlatiTORT185,10.6,Lepidoptera,Tortricidae,,,1
WP1C0125,C0125,C,PRIMARY,CP,222731,W-CATS,ARCT002,5/30/2010,Myristicaceae,Horsfieldia,hellwigii,Horshell,HorshellARCT002,6.4,Lepidoptera,Arctiidae,Darantasia,caerulescens,1
WP1C0125,C0125,C,PRIMARY,CP,212740,W-CATS,ARCT002,5/30/2010,Myristicaceae,Horsfieldia,hellwigii,Horshell,HorshellARCT002,6.4,Lepidoptera,Arctiidae,Darantasia,caerulescens,1
WP1C0127,C0127,C,PRIMARY,CP,222681,W-CATS,TORT039,5/31/2010,Gnetaceae,Gnetum,gnemon,Gnetgnem,GnetgnemTORT039,11.4,Lepidoptera,Tortricidae,Xenothictis,gnetivora,1
WP1C0127,C0127,C,PRIMARY,CP,235971,W-CATS,TORT040,5/31/2010,Gnetaceae,Gnetum,gnemon,Gnetgnem,GnetgnemTORT040,11.4,Lepidoptera,Tortricidae,Homona,mermerodes,1
WP1C0127,C0127,C,PRIMARY,CP,236174,W-CATS,TORT122,5/31/2010,Gnetaceae,Gnetum,gnemon,Gnetgnem,GnetgnemTORT122,11.4,Lepidoptera,Immidae,Imma,,1
WP1C0127,C0127,C,PRIMARY,CP,212926,W-CATS,TORT122,5/31/2010,Gnetaceae,Gnetum,gnemon,Gnetgnem,GnetgnemTORT122,11.4,Lepidoptera,Immidae,Imma,,1
WP1C0127,C0127,C,PRIMARY,CP,213319,W-CATS,TORT122,5/31/2010,Gnetaceae,Gnetum,gnemon,Gnetgnem,GnetgnemTORT122,11.4,Lepidoptera,Immidae,Imma,,1
WP1C0129,C0129,C,PRIMARY,CP,229166,W-CATS,LYMA007,6/3/2010,Sapindaceae,Pometia,pinnata,Pomepinn,PomepinnLYMA007,41.4,Lepidoptera,Lymantriidae,Arctornis,intacta,1
WP1C0134,C0134,C,PRIMARY,CP,225970,W-CATS,GEOM190,6/8/2010,Cannabaceae,Celtis,philippensis,Celtphil,CeltphilGEOM190,43,Lepidoptera,Geometridae,,,1
WP1C0137,C0137,C,PRIMARY,CP,237455,W-CATS,ARCT020,5/31/2010,Myristicaceae,Gymnacranthera,paniculata,Gymnpani,GymnpaniARCT020,9.1,Lepidoptera,Arctiidae,Schistophleps,noloides,1
WP1C0137,C0137,C,PRIMARY,CP,212769,W-CATS,TORT207,5/31/2010,Myristicaceae,Gymnacranthera,paniculata,Gymnpani,GymnpaniTORT207,9.1,Lepidoptera,Tortricidae,,,1
WP1C0137,C0137,C,PRIMARY,CP,231690,W-CATS,TORT207,5/31/2010,Myristicaceae,Gymnacranthera,paniculata,Gymnpani,GymnpaniTORT207,9.1,Lepidoptera,Tortricidae,,,1
WP1C0152,C0152,C,PRIMARY,CP,234151,W-CATS,LYMA073,5/24/2010,Sapotaceae,Palaquium,morobense,Palamoro,PalamoroLYMA073,19.2,Lepidoptera,Arctiidae,Chamaita,,1
WP1C0155,C0155,C,PRIMARY,CP,228846,W-CATS,GEOM034,5/24/2010,Rosaceae,Prunus,schlechteri,Prunschl,PrunschlGEOM034,7.4,Lepidoptera,Geometridae,Symmacra,solidaria ochrea,1
WP1C0156,C0156,C,PRIMARY,CP,226081,W-CATS,GEOM015,5/26/2010,Myristicaceae,Endocomia,macrocoma,Endomacr,EndomacrGEOM015,18.2,Lepidoptera,Geometridae,Ectropis,bhurmitra,1
WP1C0156,C0156,C,PRIMARY,CP,215104,W-CATS,GEOM015,5/26/2010,Myristicaceae,Endocomia,macrocoma,Endomacr,EndomacrGEOM015,18.2,Lepidoptera,Geometridae,Ectropis,bhurmitra,1
WP1C0156,C0156,C,PRIMARY,CP,228863,W-CATS,GEOM022,5/26/2010,Myristicaceae,Endocomia,macrocoma,Endomacr,EndomacrGEOM022,18.2,Lepidoptera,Geometridae,Eucyclodes,albilauta,1
WP1C0156,C0156,C,PRIMARY,CP,223481,W-CATS,GEOM022,5/26/2010,Myristicaceae,Endocomia,macrocoma,Endomacr,EndomacrGEOM022,18.2,Lepidoptera,Geometridae,Eucyclodes,albilauta,1
WP1C0156,C0156,C,PRIMARY,CP,228862,W-CATS,GEOM022,3/26/2010,Myristicaceae,Endocomia,macrocoma,Endomacr,EndomacrGEOM022,18.2,Lepidoptera,Geometridae,Eucyclodes,albilauta,1
WP1C0159,C0159,C,PRIMARY,CP,213017,W-CATS,CHOR002,5/24/2010,Moraceae,Ficus,rubrivestimenta,Ficurubr,FicurubrCHOR002,8.4,Lepidoptera,Choreutidae,Brenthia,salaconia,1
WP1C0159,C0159,C,PRIMARY,CP,213249,W-CATS,CHOR002,5/24/2010,Moraceae,Ficus,rubrivestimenta,Ficurubr,FicurubrCHOR002,8.4,Lepidoptera,Choreutidae,Brenthia,salaconia,1
WP1C0159,C0159,C,PRIMARY,CP,213318,W-CATS,CHOR002,5/24/2010,Moraceae,Ficus,rubrivestimenta,Ficurubr,FicurubrCHOR002,8.4,Lepidoptera,Choreutidae,Brenthia,salaconia,1
WP1C0159,C0159,C,PRIMARY,CP,212814,W-CATS,CHOR002,5/24/2010,Moraceae,Ficus,rubrivestimenta,Ficurubr,FicurubrCHOR002,8.4,Lepidoptera,Choreutidae,Brenthia,salaconia,1
WP1C0159,C0159,C,PRIMARY,CP,237715,W-CATS,CHOR002,5/24/2010,Moraceae,Ficus,rubrivestimenta,Ficurubr,FicurubrCHOR002,8.4,Lepidoptera,Choreutidae,Brenthia,salaconia,1
WP1C0159,C0159,C,PRIMARY,CP,212764,W-CATS,CHOR002,5/24/2010,Moraceae,Ficus,rubrivestimenta,Ficurubr,FicurubrCHOR002,8.4,Lepidoptera,Choreutidae,Brenthia,salaconia,1
WP1C0159,C0159,C,PRIMARY,CP,213021,W-CATS,CHOR002,5/24/2010,Moraceae,Ficus,rubrivestimenta,Ficurubr,FicurubrCHOR002,8.4,Lepidoptera,Choreutidae,Brenthia,salaconia,1
WP1C0159,C0159,C,PRIMARY,CP,212936,W-CATS,CHOR002,5/24/2010,Moraceae,Ficus,rubrivestimenta,Ficurubr,FicurubrCHOR002,8.4,Lepidoptera,Choreutidae,Brenthia,salaconia,1
WP1C0159,C0159,C,PRIMARY,CP,213105,W-CATS,CHOR002,5/24/2010,Moraceae,Ficus,rubrivestimenta,Ficurubr,FicurubrCHOR002,8.4,Lepidoptera,Choreutidae,Brenthia,salaconia,1
WP1C0159,C0159,C,PRIMARY,CP,222749,W-CATS,CRAM006,5/24/2010,Moraceae,Ficus,rubrivestimenta,Ficurubr,FicurubrCRAM006,8.4,Lepidoptera,Crambidae,Talanga,sexpunctalis,1
WP1C0159,C0159,C,PRIMARY,CP,223503,W-CATS,CRAM016,5/24/2010,Moraceae,Ficus,rubrivestimenta,Ficurubr,FicurubrCRAM016,8.4,Lepidoptera,Crambidae,Glyphodes,doleschalii,1
WP1C0159,C0159,C,PRIMARY,CP,236163,W-CATS,CRAM016,5/24/2010,Moraceae,Ficus,rubrivestimenta,Ficurubr,FicurubrCRAM016,8.4,Lepidoptera,Crambidae,Glyphodes,doleschalii,1
WP1C0159,C0159,C,PRIMARY,CP,247216,W-CATS,CRAM016,5/24/2010,Moraceae,Ficus,rubrivestimenta,Ficurubr,FicurubrCRAM016,8.4,Lepidoptera,Crambidae,Glyphodes,doleschalii,1
WP1C0159,C0159,C,PRIMARY,CP,234789,W-CATS,GEOM021,5/24/2010,Moraceae,Ficus,rubrivestimenta,Ficurubr,FicurubrGEOM021,8.4,Lepidoptera,Geometridae,Cleora,repetita,1
WP1C0159,C0159,C,PRIMARY,CP,212643,W-CATS,TORT009,5/24/2010,Moraceae,Ficus,rubrivestimenta,Ficurubr,FicurubrTORT009,8.4,Lepidoptera,Choreutidae,Saptha,,1
WP1C0159,C0159,C,PRIMARY,CP,213263,W-CATS,TORT009,5/24/2010,Moraceae,Ficus,rubrivestimenta,Ficurubr,FicurubrTORT009,8.4,Lepidoptera,Choreutidae,Saptha,,1
WP1C0159,C0159,C,PRIMARY,CP,222680,W-CATS,TORT009,5/24/2010,Moraceae,Ficus,rubrivestimenta,Ficurubr,FicurubrTORT009,8.4,Lepidoptera,Choreutidae,Saptha,,1
WP1C0159,C0159,C,PRIMARY,CP,222676,W-CATS,TORT009,5/24/2010,Moraceae,Ficus,rubrivestimenta,Ficurubr,FicurubrTORT009,8.4,Lepidoptera,Choreutidae,Saptha,,1
WP1C0159,C0159,C,PRIMARY,CP,222677,W-CATS,TORT009,5/24/2010,Moraceae,Ficus,rubrivestimenta,Ficurubr,FicurubrTORT009,8.4,Lepidoptera,Choreutidae,Saptha,,1
WP1C0159,C0159,C,PRIMARY,CP,222675,W-CATS,TORT009,5/24/2010,Moraceae,Ficus,rubrivestimenta,Ficurubr,FicurubrTORT009,8.4,Lepidoptera,Choreutidae,Saptha,,1
WP1C0159,C0159,C,PRIMARY,CP,213293,W-CATS,TORT009,5/24/2010,Moraceae,Ficus,rubrivestimenta,Ficurubr,FicurubrTORT009,8.4,Lepidoptera,Choreutidae,Saptha,,1
WP1C0159,C0159,C,PRIMARY,CP,216511,W-CATS,TORT022,5/24/2010,Moraceae,Ficus,rubrivestimenta,Ficurubr,FicurubrTORT022,8.4,Lepidoptera,Tortricidae,Adoxophyes,thoracica,1
WP1C0159,C0159,C,PRIMARY,CP,237132,W-CATS,TORT022,5/24/2010,Moraceae,Ficus,rubrivestimenta,Ficurubr,FicurubrTORT022,8.4,Lepidoptera,Tortricidae,Adoxophyes,thoracica,1
WP1C0159,C0159,C,PRIMARY,CP,237135,W-CATS,TORT022,5/24/2010,Moraceae,Ficus,rubrivestimenta,Ficurubr,FicurubrTORT022,8.4,Lepidoptera,Tortricidae,Adoxophyes,thoracica,1
WP1C0159,C0159,C,PRIMARY,CP,237202,W-CATS,TORT051,5/24/2010,Moraceae,Ficus,rubrivestimenta,Ficurubr,FicurubrTORT051,8.4,Lepidoptera,Tortricidae,Homona,phanaea,1
WP1C0159,C0159,C,PRIMARY,CP,234323,W-CATS,TORT051,5/24/2010,Moraceae,Ficus,rubrivestimenta,Ficurubr,FicurubrTORT051,8.4,Lepidoptera,Tortricidae,Homona,phanaea,1
WP1C0159,C0159,C,PRIMARY,CP,237209,W-CATS,TORT051,5/24/2010,Moraceae,Ficus,rubrivestimenta,Ficurubr,FicurubrTORT051,8.4,Lepidoptera,Tortricidae,Homona,phanaea,1
WP1C0160,C0160,C,PRIMARY,CP,227405,W-CATS,GEOM136,7/9/2010,Myristicaceae,Myristica,fatua,Myrifatu,MyrifatuGEOM136,9.9,Lepidoptera,Noctuidae,Tamba,kebea,1
WP1C0160,C0160,C,PRIMARY,CP,234570,W-CATS,TORT185,5/26/2010,Myristicaceae,Myristica,fatua,Myrifatu,MyrifatuTORT185,9.9,Lepidoptera,Tortricidae,,,1
WP1C0162,C0162,C,PRIMARY,CP,222729,W-CATS,ARCT002,5/25/2010,Salicaceae,Erythrospermum,candidum,Erytcand,ErytcandARCT002,25.5,Lepidoptera,Arctiidae,Darantasia,caerulescens,1
WP1C0162,C0162,C,PRIMARY,CP,233894,W-CATS,LYMA035,5/25/2010,Salicaceae,Erythrospermum,candidum,Erytcand,ErytcandLYMA035,25.5,Lepidoptera,Arctiidae,Chamaita,metamelaena,1
WP1C0166,C0166,C,PRIMARY,CP,228845,W-CATS,GEOM034,7/9/2010,Burseraceae,Canarium,indicum,Canaindi,CanaindiGEOM034,35.7,Lepidoptera,Geometridae,Symmacra,solidaria ochrea,1
WP1C0166,C0166,C,PRIMARY,CP,214464,W-CATS,GEOM134,7/9/2010,Burseraceae,Canarium,indicum,Canaindi,CanaindiGEOM134,35.7,Lepidoptera,Geometridae,Paradromulia,lignifascia,1
WP1C0166,C0166,C,PRIMARY,CP,215912,W-CATS,GEOM134,7/9/2010,Burseraceae,Canarium,indicum,Canaindi,CanaindiGEOM134,35.7,Lepidoptera,Geometridae,Paradromulia,lignifascia,1
WP1C0166,C0166,C,PRIMARY,CP,234865,W-CATS,GEOM134,7/9/2010,Burseraceae,Canarium,indicum,Canaindi,CanaindiGEOM134,35.7,Lepidoptera,Geometridae,Paradromulia,lignifascia,1
WP1C0166,C0166,C,PRIMARY,CP,235363,W-CATS,PYRA022,7/9/2010,Burseraceae,Canarium,indicum,Canaindi,CanaindiPYRA022,35.7,Lepidoptera,Crambidae,Tabidia,insanalis,1
WP1C0166,C0166,C,PRIMARY,CP,221933,W-CATS,TORT051,7/9/2010,Burseraceae,Canarium,indicum,Canaindi,CanaindiTORT051,35.7,Lepidoptera,Tortricidae,Homona,phanaea,1
WP1C0168,C0168,C,PRIMARY,CP,237809,W-CATS,PYRA054,5/28/2010,Myristicaceae,Horsfieldia,basifissa,Horsbasi,HorsbasiPYRA054,6.6,Lepidoptera,Pyralidae,,,1
WP1C0170,C0170,C,PRIMARY,CP,222726,W-CATS,ARCT002,5/30/2010,Lauraceae,Cryptocarya,mackinnoniana,Crypmack,CrypmackARCT002,12.4,Lepidoptera,Arctiidae,Darantasia,caerulescens,1
WP1C0173,C0173,C,PRIMARY,CP,228088,W-CATS,THYR031,6/3/2011,Gnetaceae,Gnetum,gnemonoides,Gnetgnem,GnetgnemTHYR031,,Lepidoptera,Thyrididae,Collinsa,acutalis,1
WP1C0173,C0173,C,PRIMARY,CP,215048,W-CATS,THYR031,6/3/2010,Gnetaceae,Gnetum,gnemonoides,Gnetgnem,GnetgnemTHYR031,,Lepidoptera,Thyrididae,Collinsa,acutalis,1
WP1C0174,C0174,C,PRIMARY,CP,214513,W-CATS,XXXX132,7/10/2010,Sapotaceae,Palaquium,morobense,Palamoro,PalamoroXXXX132,13.2,Lepidoptera,,,,1
WP1C0174,C0174,C,PRIMARY,CP,227516,W-CATS,XXXX132,6/10/2010,Sapotaceae,Palaquium,morobense,Palamoro,PalamoroXXXX132,13.2,Lepidoptera,,,,1
WP1C1287,C1287,C,PRIMARY,CP,235473,W-CATS,TORT142,5/31/2010,Myrtaceae,Syzygium,furfuraceum,Syzyfurf,SyzyfurfTORT142,9.3,Lepidoptera,Tortricidae,Ophiorrhabda,deceptor,1
WP1C2232,C2232,C,PRIMARY,CP,227482,W-CATS,LYMA039,5/21/2011,Meliaceae,Chisocheton,cumingianus,Chiscumi,ChiscumiLYMA039,,Lepidoptera,Lymantriidae,Olene,mendosa,1
WP1C2236,C2236,C,PRIMARY,CP,222592,W-CATS,NYMP015,5/21/2010,Annonaceae,Haplostichanthus,longirostris,Hapllong,HapllongNYMP015,,Lepidoptera,Nymphalidae,Prothoe,australis,1
WP1C2237,C2237,C,PRIMARY,CP,228525,W-CATS,NOCT201,5/21/2010,Menispermaceae,Tinomiscium,petiolare,Tinopeti,TinopetiNOCT201,,Lepidoptera,Noctuidae,,,1
WP1C2243,C2243,C,PRIMARY,CP,222686,W-CATS,TORT039,5/21/2010,Myrtaceae,Syzygium,longipes,Syzylong,SyzylongTORT039,,Lepidoptera,Tortricidae,Xenothictis,gnetivora,1
WP1C2248,C2248,C,PRIMARY,CP,232533,W-CATS,TORT051,5/21/2010,Combretaceae,Terminalia,complanata,Termcomp,TermcompTORT051,,Lepidoptera,Tortricidae,Homona,phanaea,1
WP1C2251,C2251,C,PRIMARY,CP,225952,W-CATS,CRAM108,5/21/2010,Loganiaceae,Strychnos,minor,Strymino,StryminoCRAM108,,Lepidoptera,Crambidae,,,1
WP1C2251,C2251,C,PRIMARY,CP,227609,W-CATS,URAN018,5/21/2010,Loganiaceae,Strychnos,minor,Strymino,StryminoURAN018,,Lepidoptera,Uraniidae,,,1
WP1C2257,C2257,C,PRIMARY,CP,223521,W-CATS,GEOM202,5/21/2010,Clusiaceae,Calophyllum,soulattri,Calosoul,CalosoulGEOM202,,Lepidoptera,Geometridae,,,1
WP1C2257,C2257,C,PRIMARY,CP,214532,W-CATS,GEOM202,5/21/2010,Clusiaceae,Calophyllum,soulattri,Calosoul,CalosoulGEOM202,,Lepidoptera,Geometridae,,,1
WP1C2257,C2257,C,PRIMARY,CP,237482,W-CATS,GEOM202,5/21/2010,Clusiaceae,Calophyllum,soulattri,Calosoul,CalosoulGEOM202,,Lepidoptera,Geometridae,,,1
WP1C2257,C2257,C,PRIMARY,CP,212641,W-CATS,GEOM202,5/21/2010,Clusiaceae,Calophyllum,soulattri,Calosoul,CalosoulGEOM202,,Lepidoptera,Geometridae,,,1
WP1C2259,C2259,C,PRIMARY,CP,226155,W-CATS,TORT185,5/23/2011,Myristicaceae,Horsfieldia,basifissa,Horsbasi,HorsbasiTORT185,,Lepidoptera,Tortricidae,,,1
WP1C2262,C2262,C,PRIMARY,CP,227577,W-CATS,IMMI010,5/23/2010,Phyllanthaceae,Phyllanthus,clamboides,Phylclam,PhylclamIMMI010,,Lepidoptera,Immidae,,,1
WP1C2262,C2262,C,PRIMARY,CP,234324,W-CATS,TORT051,5/23/2010,Phyllanthaceae,Phyllanthus,clamboides,Phylclam,PhylclamTORT051,,Lepidoptera,Tortricidae,Homona,phanaea,1
WP1C2263,C2263,C,PRIMARY,CP,234889,W-CATS,CRAM069,5/23/2010,Meliaceae,Aglaia,rimosa,Aglarimo,AglarimoCRAM069,,Lepidoptera,Crambidae,Cydalima,diaphanalis,1
WP1C2269,C2269,C,PRIMARY,CP,247161,W-CATS,ARCT030,5/23/2010,Sapindaceae,Pometia,pinnata,Pomepinn,PomepinnARCT030,,Lepidoptera,Arctiidae,,,1
WP1C2271,C2271,C,PRIMARY,CP,245554,W-CATS,ELAC003,5/23/2010,Fabaceae,Maniltoa,psilogyne,Manipsil,ManipsilELAC003,,Lepidoptera,Elachistidae,,,1
WP1C2274,C2274,C,PRIMARY,CP,222682,W-CATS,TORT039,5/23/2010,Gnetaceae,Gnetum,gnemon,Gnetgnem,GnetgnemTORT039,,Lepidoptera,Tortricidae,Xenothictis,gnetivora,1
WP1C2276,C2276,C,PRIMARY,CP,234321,W-CATS,TORT051,5/23/2010,Elaeocarpaceae,Sloanea,forbesii,Sloaforb,SloaforbTORT051,,Lepidoptera,Tortricidae,Homona,phanaea,1
WP1C2276,C2276,C,PRIMARY,CP,237827,W-CATS,TORT212,5/23/2010,Elaeocarpaceae,Sloanea,forbesii,Sloaforb,SloaforbTORT212,,Lepidoptera,Tortricidae,,,1
WP1C2276,C2276,C,PRIMARY,CP,237825,W-CATS,TORT212,5/23/2010,Elaeocarpaceae,Sloanea,forbesii,Sloaforb,SloaforbTORT212,,Lepidoptera,Tortricidae,,,1
WP1C2276,C2276,C,PRIMARY,CP,237823,W-CATS,TORT212,5/23/2010,Elaeocarpaceae,Sloanea,forbesii,Sloaforb,SloaforbTORT212,,Lepidoptera,Tortricidae,,,1
WP1C2276,C2276,C,PRIMARY,CP,228025,W-CATS,TORT212,5/23/2010,Elaeocarpaceae,Sloanea,forbesii,Sloaforb,SloaforbTORT212,,Lepidoptera,Tortricidae,,,1
